"Utility Type","Utility Name","Year","Ag & Water Pump","Commercial Building","Commercial Other","Industry","Mining & Construction","Residential","Streetlight","Total Usage"
"Publicly owned utility","Turlock Irrigation District","1994","     190.684228","     271.594468","      45.912246","     232.011070","       6.126199","     476.754607","       1.467432","    1224.550250"
"Publicly owned utility","Turlock Irrigation District","1995","     183.648376","     263.480899","      50.807053","     185.729768","       4.652606","     474.753442","       4.145002","    1167.217146"
"Publicly owned utility","Turlock Irrigation District","1996","     195.752511","     289.186200","      50.274196","     297.937460","       4.283956","     513.885881","       2.263262","    1353.583466"
"Publicly owned utility","Turlock Irrigation District","1997","     205.402508","     308.453736","      54.178391","     315.929604","       4.228075","     513.747405","       0.301955","    1402.241674"
"Publicly owned utility","Turlock Irrigation District","1998","     183.427122","     299.377291","      46.231690","     320.413350","       5.830405","     532.288052","       0.305573","    1387.873483"
"Publicly owned utility","Turlock Irrigation District","1999","     198.191898","     316.187836","      46.619826","     363.162046","       6.645123","     517.523390","       0.307709","    1448.637828"
"Publicly owned utility","Turlock Irrigation District","2000","     200.360000","     339.400000","      49.750000","     359.281816","       5.710000","     543.820000","       3.340000","    1501.661816"
"Publicly owned utility","Turlock Irrigation District","2001","     201.630000","     349.430000","      42.900000","     357.834935","       6.490000","     543.320000","       6.490000","    1508.094935"
"Publicly owned utility","Turlock Irrigation District","2002","     208.580000","     404.890000","      48.860000","     397.020000","       7.210000","     554.800000","       6.550000","    1627.910000"
"Publicly owned utility","Turlock Irrigation District","2003","     226.550000","     411.760000","      52.550000","     389.000000","      14.880000","     599.280000","       3.650000","    1697.670000"
"Publicly owned utility","Turlock Irrigation District","2004","     245.510000","     399.500000","      49.930000","     388.385595","      21.760000","     653.660000","       4.570000","    1763.315595"
"Publicly owned utility","Turlock Irrigation District","2005","     250.310000","     415.810000","      50.100000","     402.630000","      14.310000","     669.760000","       3.720000","    1806.640000"
"Publicly owned utility","Turlock Irrigation District","2006","     267.440000","     426.070000","      79.480000","     377.160000","      15.130000","     722.200000","       3.830000","    1891.310000"
"Publicly owned utility                            ","Turlock Irrigation District                                                                         ","2007","     289.665281","     475.538913","      90.741118","     419.214828","      15.772337","     691.999994","       0.000000","    1982.932471"
"Publicly owned utility                            ","Turlock Irrigation District                                                                         ","2008","     279.818025","     488.084429","      94.258763","     436.104435","       9.842529","     712.000000","       0.000000","    2020.108181"
"Publicly owned utility","Turlock Irrigation District                                                                         ","2009","     275.856139","     473.444730","      94.338078","     423.890097","       9.615262","     725.029251","       0.000000","    2002.173557"
"Publicly owned utility","Victorville Municipal","2006","       0.000000","       8.380000","       1.920000","      15.030000","       0.000000","       0.000000","       0.000000","      25.330000"
"Publicly owned utility                            ","Victorville Municipal                                                                               ","2007","       0.000000","       6.472430","       4.502667","      21.587003","       0.000000","       0.000000","       0.000000","      32.562100"
"Publicly owned utility                            ","Victorville Municipal                                                                               ","2008","       0.000000","       4.268263","       4.550259","      22.350056","       0.087016","       0.000000","       0.000000","      31.255594"
"Publicly owned utility","Victorville Municipal                                                                               ","2009","       0.000000","       4.464637","       4.411819","      23.355765","       0.020718","       0.000000","       0.000000","      32.252939"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1990","       2.237929","       7.666834","       0.000000","       0.000000","       0.000000","      18.149421","       0.000000","      28.054184"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1991","       2.236811","       7.585116","       0.000000","       0.000000","       0.000000","      18.903774","       0.000000","      28.725701"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1992","       1.982891","       7.335384","       0.000000","       0.000000","       0.000000","      19.711754","       0.000000","      29.030029"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1993","       1.680538","       7.216187","       0.000000","       0.000000","       0.000000","      19.944018","       0.000000","      28.840743"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1994","       2.550354","       7.470598","       0.000000","       0.000000","       0.000000","      21.350685","       0.000000","      31.371637"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1995","       1.997348","       7.448823","       0.000000","       0.000000","       0.000000","      21.254436","       0.000000","      30.700607"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1996","       2.334776","       8.108891","       0.000000","       0.000000","       0.000000","      22.251237","       0.000000","      32.694904"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1997","       2.700256","       8.483261","       0.000000","       0.000000","       0.000000","      22.271712","       0.000000","      33.455229"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1998","       1.314328","       9.592261","       0.000000","       0.000000","       0.000000","      22.854201","       0.000000","      33.760790"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1999","       2.205985","      10.343384","       0.000000","       0.000000","       0.000000","      23.031679","       0.000000","      35.581048"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2000","       1.850000","      11.420000","       0.000000","       0.000000","       0.000000","      24.200000","       0.000000","      37.470000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2001","       1.290000","      11.410000","       0.000000","       0.000000","       0.000000","      24.650000","       0.000000","      37.350000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2002","       2.130000","      11.640000","       0.000000","       0.000000","       0.000000","      26.350000","       0.000000","      40.120000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2003","       1.140000","      12.700000","       0.000000","       0.000000","       0.000000","      27.460000","       0.000000","      41.300000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2004","       1.330000","      10.190000","       0.000000","       0.000000","       0.000000","      30.800000","       0.000000","      42.320000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2005","       0.940000","      10.550000","       0.000000","       0.000000","       0.000000","      30.950000","       0.000000","      42.440000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2006","       1.340000","      10.780000","       0.000000","       0.000000","       0.000000","      33.790000","       0.000000","      45.910000"
"Rural electric cooperative                        ","Anza Electric Cooperative, Inc.                                                                     ","2007","       1.473277","      11.040719","       0.000000","       0.000000","       0.000000","      34.890994","       0.000000","      47.404990"
"Rural electric cooperative                        ","Anza Electric Cooperative, Inc.                                                                     ","2008","       1.373938","      10.709942","       0.000000","       0.000000","       0.000000","      34.423000","       0.000000","      46.506880"
"Rural electric cooperative","Anza Electric Cooperative, Inc.                                                                     ","2009","       1.396776","      10.165791","       0.000000","       0.000000","       0.000000","      33.450382","       0.000000","      45.012949"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","1990","      12.813252","      22.080756","       2.033560","       2.462368","       0.282666","      47.663936","       0.107376","      87.443914"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","1991","      12.419600","      22.519536","       2.119366","       2.389803","       0.236602","      49.919865","       0.000000","      89.604772"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","1992","      12.196528","      23.179301","       2.272942","       0.426555","       0.207102","      48.640313","       0.000000","      86.922741"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","1993","       7.758893","      23.950253","       2.369043","       0.495650","       0.281556","      50.704522","       0.000000","      85.559917"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","1994","      35.469717","      26.840178","       2.271968","       0.254954","       0.363358","      48.689635","       0.000000","     113.889810"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","1995","       0.500234","      35.401189","       2.038640","       0.232804","       0.554512","      55.573935","       0.000000","      94.301314"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","1996","      32.110415","      52.230228","       2.324639","       0.264696","       0.393645","      54.503524","       0.000000","     141.827147"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","1997","       9.174147","      52.720800","       2.749181","       0.383994","       0.270054","      47.989821","       0.000000","     113.287997"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","1998","       6.834938","      53.699239","       2.866191","       0.457962","       0.263065","      55.217928","       0.000000","     119.339323"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","1999","       9.671704","      54.537543","       2.799886","       0.374448","       0.323031","      55.559016","       0.000000","     123.265628"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","2000","       0.517702","      54.965136","       2.972672","       0.521281","       0.190000","      52.850000","       0.000000","     112.016791"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","2001","      11.940000","      56.080000","       2.930000","       0.779893","       0.350000","      55.890000","       0.000000","     127.969893"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","2002","       0.600000","      62.731222","       3.660000","       1.024187","       0.320000","      58.140000","       0.000000","     126.475409"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","2003","      10.850264","      30.290000","       1.550525","       0.334818","       0.080000","      58.370000","       0.000000","     101.475607"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","2004","       0.860000","      58.656154","       9.956383","       0.748572","       0.460000","      61.750000","       0.000000","     132.431109"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","2005","       0.890000","      68.353391","      18.020000","       0.857912","       0.520000","      64.620000","       0.000000","     153.261303"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation","2006","       0.890000","      68.353391","      18.020000","       0.857912","       0.520000","      64.620000","       0.000000","     153.261303"
"Rural electric cooperative                        ","Plumas-Sierra Rural Electric Cooperation                                                            ","2007","      13.317234","      64.461355","      15.751508","       0.726114","       0.544949","      65.531028","       0.000000","     160.332188"
"Rural electric cooperative                        ","Plumas-Sierra Rural Electric Cooperation                                                            ","2008","      12.397629","      62.610480","      15.942414","       1.277411","       0.423213","      62.376747","       0.001968","     155.029862"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperation                                                            ","2009","      11.771047","      60.802574","      15.788698","       1.018221","       0.400272","      61.228778","       0.013412","     151.023002"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1990","      39.877925","       5.392500","       0.832519","       0.413249","       0.900050","      28.939444","       0.046265","      76.401952"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1991","      34.483967","       5.779390","       0.890820","       0.501111","       0.771267","      30.303509","       0.045433","      72.775497"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1992","      47.840221","       5.983690","       0.901858","       0.548811","      26.375388","      28.687212","       0.046030","     110.383210"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1993","      26.963455","       6.246189","       0.958314","       0.606962","      34.308143","      31.654882","       0.045449","     100.783394"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1994","      39.518497","       6.468728","       0.935150","       0.592603","      19.224023","      31.321961","       0.043877","      98.104839"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1995","      23.089404","       6.182800","       0.989546","       0.605350","      20.483494","      30.608161","       0.041976","      82.000731"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1996","      24.663634","       6.169775","       1.041506","       0.557124","      21.647308","      30.678277","       0.042310","      84.799934"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1997","      30.854550","       5.980490","       1.001646","       0.372204","      21.295725","      30.570710","       0.044412","      90.119737"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1998","      21.882122","       6.262885","       1.108123","       0.089173","      13.006952","      31.367531","       0.046264","      73.763050"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1999","      36.176182","       5.960529","       1.176194","       0.074890","      14.828995","      31.507264","       0.042527","      89.766581"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2000","      34.940925","       6.940000","       2.290000","       0.076330","      16.880000","      31.580000","       0.050000","      92.757255"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2001","      54.813000","       6.450000","       0.870000","       0.067194","       8.610000","      30.280000","       0.040000","     101.130194"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2002","      66.697851","      10.980000","       0.982107","       0.064771","       2.930000","      29.850000","       0.070000","     111.574729"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2003","      35.363477","       6.240000","       1.060862","       0.059303","       1.410000","      29.690000","       0.040000","      73.863642"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2004","      46.302865","       5.980000","       1.271282","       0.066843","       0.960000","      31.300000","       0.040000","      85.920990"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2005","      35.420162","       5.940000","       1.290530","       0.051808","       1.080000","      32.420000","       0.050000","      76.252500"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2006","      36.850046","       6.110000","       1.890525","       0.048479","       0.890000","      33.290000","       0.040000","      79.119050"
"Rural electric cooperative                        ","Surprise Valley Electrical Corporation                                                              ","2007","      46.302955","       6.170549","       1.146662","       0.013821","       0.694836","      33.382940","       0.053534","      87.765297"
"Rural electric cooperative                        ","Surprise Valley Electrical Corporation                                                              ","2008","      50.031157","       3.064843","       0.674534","       0.012351","       0.545858","      33.382940","       0.053612","      87.765295"
"Rural electric cooperative","Surprise Valley Electrical Corporation                                                              ","2009","      47.809459","       6.267671","       1.189514","       0.035855","       0.496488","      35.781033","       0.053511","      91.633531"
"Rural electric cooperative","Valley Electric Association, Inc.","1990","       4.129356","       0.000000","       0.000000","       0.000000","       0.000000","       0.134346","       0.000000","       4.263702"
"Rural electric cooperative","Valley Electric Association, Inc.","1991","       5.287430","       0.000000","       0.000000","       0.000000","       0.000000","       0.171355","       0.000000","       5.458785"
"Rural electric cooperative","Valley Electric Association, Inc.","1992","       2.297088","       0.000000","       0.000000","       0.000000","       0.000000","       0.128946","       0.000000","       2.426034"
"Rural electric cooperative","Valley Electric Association, Inc.","1993","       5.375986","       0.000000","       0.000000","       0.000000","       0.000000","       0.161826","       0.000000","       5.537812"
"Rural electric cooperative","Valley Electric Association, Inc.","1994","       5.402936","       0.000000","       0.000000","       0.000000","       0.000000","       0.140339","       0.000000","       5.543275"
"Rural electric cooperative","Valley Electric Association, Inc.","1995","       4.892472","       0.000000","       0.000000","       0.000000","       0.000000","       0.150084","       0.000000","       5.042556"
"Rural electric cooperative","Valley Electric Association, Inc.","1996","       6.668375","       0.000000","       0.000000","       0.000000","       0.000000","       0.130706","       0.000000","       6.799081"
"Rural electric cooperative","Valley Electric Association, Inc.","1997","       6.721440","       0.000000","       0.000000","       0.000000","       0.000000","       0.138391","       0.000000","       6.859831"
"Rural electric cooperative","Valley Electric Association, Inc.","1998","       4.989896","       0.000000","       0.000000","       0.000000","       0.000000","       0.143804","       0.000000","       5.133700"
"Rural electric cooperative","Valley Electric Association, Inc.","1999","       6.859261","       0.000000","       0.000000","       0.000000","       0.000000","       0.117078","       0.000000","       6.976339"
"Rural electric cooperative","Valley Electric Association, Inc.","2000","       7.260000","       0.000000","       0.000000","       0.000000","       0.000000","       0.090000","       0.000000","       7.350000"
"Rural electric cooperative","Valley Electric Association, Inc.","2001","       6.810000","       0.000000","       0.000000","       0.000000","       0.000000","       0.080000","       0.000000","       6.890000"
"Rural electric cooperative","Valley Electric Association, Inc.","2002","       5.610000","       0.000000","       0.000000","       0.000000","       0.000000","       0.080000","       0.000000","       5.690000"
"Rural electric cooperative","Valley Electric Association, Inc.","2003","       7.740000","       0.000000","       0.000000","       0.000000","       0.000000","       0.350000","       0.000000","       8.090000"
"Rural electric cooperative","Valley Electric Association, Inc.","2004","       8.200000","       0.000000","       0.000000","       0.000000","       0.000000","       0.100000","       0.000000","       8.300000"
"Rural electric cooperative","Valley Electric Association, Inc.","2005","       6.670000","       0.000000","       0.000000","       0.000000","       0.000000","       0.120000","       0.000000","       6.790000"
"Rural electric cooperative","Valley Electric Association, Inc.","2006","       6.490000","       0.000000","       0.000000","       0.000000","       0.000000","       0.120000","       0.000000","       6.610000"
"Rural electric cooperative                        ","Valley Electric Association, Inc.                                                                   ","2007","       8.424002","       0.000000","       0.000000","       0.000000","       0.000000","       0.128401","       0.000000","       8.552403"
"Rural electric cooperative                        ","Valley Electric Association, Inc.                                                                   ","2008","       8.188016","       0.000000","       0.000000","       0.000000","       0.000000","       0.127724","       0.000000","       8.315740"
"Rural electric cooperative","Valley Electric Association, Inc.                                                                   ","2009","       8.265628","       0.000000","       0.000000","       0.000000","       0.000000","       0.117308","       0.000000","       8.382936"
"Self Generator","Self Generation in the BUGL Planning Area","2007","       0.132517","       5.234218","       0.447481","       0.000000","       0.035470","       0.216450","",""
"Self Generator","Self Generation in the BUGL Planning Area","2008","       0.130609","       6.731618","       0.599792","       0.000000","       0.093816","       0.642568","       0.000000","       8.198403"
"Self Generator","Self Generation in the BUGL Planning Area","2009","       0.130609","       6.731618","       0.599792","       0.000000","       0.093816","       0.642568","       0.000000","       8.198403"
"Self Generator","Self Generation in the IID Planning Area","2007","       0.052770","       4.769205","       0.098870","       0.000000","       0.011456","       0.246716","",""
"Self Generator","Self Generation in the IID Planning Area","2008","       0.052740","       7.619560","       0.304583","       0.000000","       0.022228","       0.851615","       0.000000","       8.850726"
"Self Generator","Self Generation in the IID Planning Area","2009","       0.052740","       7.619560","       0.304583","       0.000000","       0.022228","       0.851615","       0.000000","       8.850726"
"Self Generator","Self Generation in the LADWP Planning Area","1991","       0.000000","      54.840547","     187.808042","     984.503481","       0.000000","       0.000000","       0.000000","    1227.152070"
"Self Generator","Self Generation in the LADWP Planning Area","1992","       0.000000","      65.182431","     174.208067","     932.479378","       0.000000","       0.000000","       0.000000","    1171.869876"
"Self Generator","Self Generation in the LADWP Planning Area","1993","       0.000000","      67.466762","     179.844300","     956.416140","       0.000000","       0.000000","       0.000000","    1203.727202"
"Self Generator","Self Generation in the LADWP Planning Area","1994","       0.000000","     283.924056","     193.282673","    1070.369845","       0.000000","       0.000000","       0.000000","    1547.576574"
"Self Generator","Self Generation in the LADWP Planning Area","1995","       0.000000","     335.313952","     228.582300","    1122.372804","       0.000000","       0.000000","       0.000000","    1686.269056"
"Self Generator","Self Generation in the LADWP Planning Area","1996","       0.000000","     272.908884","      95.658179","    1179.214178","       0.000000","       0.000000","       0.000000","    1547.781241"
"Self Generator","Self Generation in the LADWP Planning Area","1997","       0.000000","     300.687856","     101.566692","    1037.039511","       0.000000","       0.000000","       0.000000","    1439.294059"
"Self Generator","Self Generation in the LADWP Planning Area","1998","       0.000000","     302.347634","      33.574184","    1037.385720","       0.000000","       0.000000","       0.000000","    1373.307538"
"Self Generator","Self Generation in the LADWP Planning Area","1999","       0.000000","     304.026551","      11.395955","    1079.390025","       0.000000","       0.000000","       0.000000","    1394.812531"
"Self Generator","Self Generation in the LADWP Planning Area","2000","       0.000000","     295.015593","       6.851614","     949.560000","       0.000000","       0.000000","       0.000000","    1251.427207"
"Self Generator","Self Generation in the LADWP Planning Area","2001","       0.000000","     231.300000","       0.000000","     876.330000","       0.000000","       0.000000","       0.000000","    1107.630000"
"Self Generator","Self Generation in the LADWP Planning Area","2002","       0.000000","     265.820000","      52.260000","    1128.070000","       0.000000","       0.000000","       0.000000","    1446.150000"
"Self Generator","Self Generation in the LADWP Planning Area","2003","       0.000000","     289.590000","       0.000000","    1081.350000","       0.000000","       0.000000","       0.000000","    1370.940000"
"Self Generator","Self Generation in the LADWP Planning Area","2004","       0.000000","     248.382000","       0.000000","     965.687000","       0.000000","       0.000000","       0.000000","    1214.069000"
"Self Generator","Self Generation in the LADWP Planning Area","2005","       0.000000","     255.315000","       0.000000","     980.481000","       0.000000","       0.000000","       0.000000","    1235.796000"
"Self Generator","Self Generation in the LADWP Planning Area","2006","       0.000000","     203.160000","       0.000000","    1041.450000","       0.000000","       0.000000","       0.000000","    1244.610000"
"Self Generator","Self Generation in the LADWP Planning Area","2007","       1.388852","     273.968151","      50.366026","     891.143000","       0.371428","      76.703273","",""
"Self Generator","Self Generation in the LADWP Planning Area","2008","       1.453717","     297.810307","       6.683554","     931.280000","       1.051066","      95.073189","       0.000000","    1333.351833"
"Self Generator","Self Generation in the LADWP Planning Area","2009","       1.453717","     297.810307","       6.683554","     931.280000","       1.051066","      95.073189","       0.000000","    1333.351833"
"Self Generator","Self Generation in the LADWP Service Area","1990","       0.000000","      37.495142","     187.696648","     871.440790","       0.000000","       0.000000","       0.000000","    1096.632580"
"Self Generator","Self Generation in the OTHER Planning Area","2007","       0.000000","       0.000000","       0.000000","       1.336000","       0.000000","       0.000000","",""
"Self Generator","Self Generation in the OTHER Planning Area","2008","       0.000000","       0.000000","       0.000000","       1.744000","       0.000000","       0.000000","       0.000000","       1.744000"
"Self Generator","Self Generation in the OTHER Planning Area","2009","       0.000000","       0.000000","       0.000000","       1.744000","       0.000000","       0.000000","       0.000000","       1.744000"
"Self Generator","Self Generation in the Pacificorp Planning Area","1991","       0.000000","       0.000000","       0.000000","       3.157000","       0.000000","       0.000000","       0.000000","       3.157000"
"Self Generator","Self Generation in the Pacificorp Planning Area","1992","       0.000000","       0.000000","       0.000000","       3.098000","       0.000000","       0.000000","       0.000000","       3.098000"
"Self Generator","Self Generation in the Pacificorp Planning Area","1993","       0.000000","       0.000000","       0.000000","       3.157000","       0.000000","       0.000000","       0.000000","       3.157000"
"Self Generator","Self Generation in the Pacificorp Planning Area","1994","       0.000000","       0.000000","       0.000000","       3.348000","       0.000000","       0.000000","       0.000000","       3.348000"
"Self Generator","Self Generation in the Pacificorp Planning Area","1995","       0.000000","       0.000000","       0.000000","       3.348000","       0.000000","       0.000000","       0.000000","       3.348000"
"Self Generator","Self Generation in the Pacificorp Planning Area","1996","       0.000000","       0.000000","       0.000000","       1.156000","       0.000000","       0.000000","       0.000000","       1.156000"
"Self Generator","Self Generation in the Pacificorp Planning Area","1997","       0.000000","       0.000000","       0.000000","       1.341000","       0.000000","       0.000000","       0.000000","       1.341000"
"Self Generator","Self Generation in the Pacificorp Planning Area","1998","       0.000000","       0.000000","       0.000000","       3.320000","       0.000000","       0.000000","       0.000000","       3.320000"
"Self Generator","Self Generation in the Pacificorp Planning Area","1999","       0.000000","       0.000000","       0.000000","       3.292000","       0.000000","       0.000000","       0.000000","       3.292000"
"Self Generator","Self Generation in the Pacificorp Planning Area","2000","       0.000000","       0.000000","       0.000000","       3.305000","       0.000000","       0.000000","       0.000000","       3.305000"
"Self Generator","Self Generation in the Pacificorp Planning Area","2001","       0.000000","       0.000000","       0.000000","       2.724000","       0.000000","       0.000000","       0.000000","       2.724000"
"Self Generator","Self Generation in the Pacificorp Planning Area","2002","       0.000000","       0.000000","       0.000000","       1.123000","       0.000000","       0.000000","       0.000000","       1.123000"
"Self Generator","Self Generation in the Pacificorp Planning Area","2003","       0.000000","       0.000000","       0.000000","       1.063000","       0.000000","       0.000000","       0.000000","       1.063000"
"Self Generator","Self Generation in the Pacificorp Planning Area","2004","       0.000000","       0.000000","       0.000000","       1.156000","       0.000000","       0.000000","       0.000000","       1.156000"
"Self Generator","Self Generation in the Pacificorp Planning Area","2005","       0.000000","       0.000000","       0.000000","       1.577000","       0.000000","       0.000000","       0.000000","       1.577000"
"Self Generator","Self Generation in the Pacificorp Service Area","1990","       0.000000","       0.000000","       0.000000","       3.157000","       0.000000","       0.000000","       0.000000","       3.157000"
"Self Generator","Self Generation in the PASD Planning Area","2007","       0.061772","       2.390033","       0.208715","       0.000000","       0.016545","       0.122454","",""
"Self Generator","Self Generation in the PASD Planning Area","2008","       0.061608","       2.930151","       0.282851","       0.000000","       0.044194","       0.319192","       0.000000","       3.637996"
"Self Generator","Self Generation in the PASD Planning Area","2009","       0.061608","       2.930151","       0.282851","       0.000000","       0.044194","       0.319192","       0.000000","       3.637996"
"Self Generator","Self Generation in the PG&E Planning Area","1991","       8.782000","     410.162715","     130.620508","    2224.555234","    1230.501520","       6.889000","       0.000000","    4011.510977"
"Self Generator","Self Generation in the PG&E Planning Area","1992","       9.573000","     413.832379","     130.767508","    2224.565748","    1211.574114","       5.734000","       0.000000","    3996.046749"
"Self Generator","Self Generation in the PG&E Planning Area","1993","       2.700000","     437.138899","     143.888735","    3113.128759","    1214.766315","       7.200000","       0.000000","    4918.822708"
"Self Generator","Self Generation in the PG&E Planning Area","1994","       2.700000","     442.375396","     124.190190","    3247.743357","    1203.330912","       0.000000","       0.000000","    5020.339855"
"Self Generator","Self Generation in the PG&E Planning Area","1995","       2.700000","     442.843346","     124.320637","    3238.806582","    1183.209139","       0.000000","       0.000000","    4991.879704"
"Self Generator","Self Generation in the PG&E Planning Area","1996","       2.700000","     445.772159","     125.137830","    3734.232379","    1217.071949","       0.000000","       0.000000","    5524.914317"
"Self Generator","Self Generation in the PG&E Planning Area","1997","       2.700000","     438.214358","     112.343295","    3789.513512","    1272.362243","       0.000000","       0.000000","    5615.133408"
"Self Generator","Self Generation in the PG&E Planning Area","1998","       2.700000","     434.915032","     112.847901","    3417.652509","    1285.019245","       0.000000","       0.000000","    5253.134687"
"Self Generator","Self Generation in the PG&E Planning Area","1999","       0.000000","     440.371866","     101.100776","    3415.866849","    1178.350200","       0.000000","       0.000000","    5135.689691"
"Self Generator","Self Generation in the PG&E Planning Area","2000","       0.000000","     438.620472","      99.822200","    3153.817378","    1190.980000","       0.000000","       0.000000","    4883.240050"
"Self Generator","Self Generation in the PG&E Planning Area","2001","       0.000000","     227.573000","     213.228000","    3099.680902","    1032.410000","       0.000000","       0.000000","    4572.891902"
"Self Generator","Self Generation in the PG&E Planning Area","2002","       0.000000","     410.288000","      35.740000","    3365.330000","    1085.670000","       0.000000","       0.000000","    4897.028000"
"Self Generator","Self Generation in the PG&E Planning Area","2003","       0.000000","     321.887000","      32.540000","    3666.350000","    1120.190000","       0.000000","       0.000000","    5140.967000"
"Self Generator","Self Generation in the PG&E Planning Area","2004","       0.000000","     302.071300","      26.438000","    3148.080000","    1158.583000","       0.000000","       0.000000","    4635.172300"
"Self Generator","Self Generation in the PG&E Planning Area","2005","       0.000000","     361.638000","      26.438000","    3048.970000","    1082.957000","       0.000000","       0.000000","    4520.003000"
"Self Generator","Self Generation in the PG&E Planning Area","2006","       0.000000","     471.080000","     138.720000","    3041.520000","     904.500000","       0.000000","       0.000000","    4555.820000"
"Self Generator","Self Generation in the PG&E Service Area","1990","       7.790000","     383.244471","     128.986005","    2433.467657","    1173.095000","       6.623000","       0.000000","    4133.206133"
"Self Generator","Self Generation in the PGE Planning Area","2007","      10.805502","     738.024726","      66.636012","    3704.166802","    1177.640241","      61.525445","",""
"Self Generator","Self Generation in the PGE Planning Area","2008","      14.185001","     814.495541","      60.817694","    3554.984800","    1065.704575","      96.378647","       0.000000","    5606.566258"
"Self Generator","Self Generation in the PGE Planning Area","2009","      14.185001","     814.495541","      60.817694","    3554.984800","    1065.704575","      96.378647","       0.000000","    5606.566258"
"Self Generator","Self Generation in the SCE Planning Area","1992","       9.770104","     504.983684","     174.362634","    2494.788335","     296.198618","       0.000000","       0.000000","    3480.103375"
"Self Generator","Self Generation in the SCE Planning Area","1993","      12.600000","     538.678549","     254.162789","    2570.030467","     221.595953","       0.000000","       0.000000","    3597.067758"
"Self Generator","Self Generation in the SCE Planning Area","1994","      12.600000","     542.299134","     262.307636","    2583.395382","     230.395768","       0.000000","       0.000000","    3630.997920"
"Self Generator","Self Generation in the SCE Planning Area","1995","      12.600000","     549.540339","     265.658396","    2614.023593","     246.855503","       0.000000","       0.000000","    3688.677831"
"Self Generator","Self Generation in the SCE Planning Area","1996","      12.600000","     550.444218","     266.070216","    2648.894541","     245.976079","       0.000000","       0.000000","    3723.985054"
"Self Generator","Self Generation in the SCE Planning Area","1997","      12.600000","     573.733558","     278.433361","    2822.721146","     260.123589","       0.000000","       0.000000","    3947.611654"
"Self Generator","Self Generation in the SCE Planning Area","1998","      11.758358","     616.928967","     288.831982","    2966.333559","     276.996576","       0.000000","       0.000000","    4160.849442"
"Self Generator","Self Generation in the SCE Planning Area","1999","       0.000000","     638.277233","     300.867386","    3035.595875","     296.712536","       0.000000","       0.000000","    4271.453030"
"Self Generator","Self Generation in the SCE Planning Area","2000","       0.000000","     647.029195","     312.208172","    3082.895462","     276.380000","       0.000000","       0.000000","    4318.512829"
